DateTime;Symbol;Level;Depth Ratio;Last Price;Total Bid Volume; Total Ask Volume;Level 1 Bid Price;Level 1 Bid Volume;Level 1 Ask Price;Level 1 Ask Volume;Level 2 Bid Price;Level 2 Bid Volume;Level 2 Ask Price;Level 2 Ask Volume;Level 3 Bid Price;Level 3 Bid Volume;Level 3 Ask Price;Level 3 Ask Volume;Level 4 Bid Price;Level 4 Bid Volume;Level 4 Ask Price;Level 4 Ask Volume;Level 5 Bid Price;Level 5 Bid Volume;Level 5 Ask Price;Level 5 Ask Volume;Level 6 Bid Price;Level 6 Bid Volume;Level 6 Ask Price;Level 6 Ask Volume;Level 7 Bid Price;Level 7 Bid Volume;Level 7 Ask Price;Level 7 Ask Volume;Level 8 Bid Price;Level 8 Bid Volume;Level 8 Ask Price;Level 8 Ask Volume;Level 9 Bid Price;Level 9 Bid Volume;Level 9 Ask Price;Level 9 Ask Volume;Level 10 Bid Price;Level 10 Bid Volume;Level 10 Ask Price;Level 10 Ask Volume
2025-08-18T06:55:05;AKBNK;10;-0.086;0;56131656.85;61322127.65;67.3;21062948.3;67.3;22941358.599999998;67.25;7645316.25;67.35;6921088.05;67.2;3922464;67.4;7602652.600000001;67.15;2191977.45;67.45;5030218.65;67.1;3676811.5999999996;67.5;9220432.5;67.05;2989491.3;67.55;4336912.649999999;67;13374875;67.6;4248862.8;66.95;561375.75;67.65;287377.2;66.9;169859.1;67.7;320762.60000000003;66.85;536538.1;67.75;412462
2025-08-18T06:55:06;AKBNK;10;-0.086;0;56131656.85;61322127.65;67.3;21062948.3;67.3;22941358.599999998;67.25;7645316.25;67.35;6921088.05;67.2;3922464;67.4;7602652.600000001;67.15;2191977.45;67.45;5030218.65;67.1;3676811.5999999996;67.5;9220432.5;67.05;2989491.3;67.55;4336912.649999999;67;13374875;67.6;4248862.8;66.95;561375.75;67.65;287377.2;66.9;169859.1;67.7;320762.60000000003;66.85;536538.1;67.75;412462
2025-08-18T06:55:07;AKBNK;10;-0.086;0;56131656.85;61322127.65;67.3;21062948.3;67.3;22941358.599999998;67.25;7645316.25;67.35;6921088.05;67.2;3922464;67.4;7602652.600000001;67.15;2191977.45;67.45;5030218.65;67.1;3676811.5999999996;67.5;9220432.5;67.05;2989491.3;67.55;4336912.649999999;67;13374875;67.6;4248862.8;66.95;561375.75;67.65;287377.2;66.9;169859.1;67.7;320762.60000000003;66.85;536538.1;67.75;412462
2025-08-18T06:55:08;AKBNK;10;-0.164;67.3;36211222.35;42839057.550000004;67.25;7645047.25;67.3;4458288.5;67.2;3917155.2;67.35;6921088.05;67.15;2191977.45;67.4;7602652.600000001;67.1;3676811.5999999996;67.45;5030218.65;67.05;2989491.3;67.5;9220432.5;67;13374875;67.55;4336912.649999999;66.95;561375.75;67.6;4248862.8;66.9;169859.1;67.65;287377.2;66.85;536538.1;67.7;320762.60000000003;66.8;1148091.5999999999;67.75;412462
2025-08-18T06:55:09;AKBNK;10;-0.164;67.3;36211222.35;42839057.550000004;67.25;7645047.25;67.3;4458288.5;67.2;3917155.2;67.35;6921088.05;67.15;2191977.45;67.4;7602652.600000001;67.1;3676811.5999999996;67.45;5030218.65;67.05;2989491.3;67.5;9220432.5;67;13374875;67.55;4336912.649999999;66.95;561375.75;67.6;4248862.8;66.9;169859.1;67.65;287377.2;66.85;536538.1;67.7;320762.60000000003;66.8;1148091.5999999999;67.75;412462
2025-08-18T06:55:10;AKBNK;10;-0.164;67.3;36211222.35;42839057.550000004;67.25;7645047.25;67.3;4458288.5;67.2;3917155.2;67.35;6921088.05;67.15;2191977.45;67.4;7602652.600000001;67.1;3676811.5999999996;67.45;5030218.65;67.05;2989491.3;67.5;9220432.5;67;13374875;67.55;4336912.649999999;66.95;561375.75;67.6;4248862.8;66.9;169859.1;67.65;287377.2;66.85;536538.1;67.7;320762.60000000003;66.8;1148091.5999999999;67.75;412462
2025-08-18T06:55:11;AKBNK;10;-0.164;67.3;36211222.35;42839057.550000004;67.25;7645047.25;67.3;4458288.5;67.2;3917155.2;67.35;6921088.05;67.15;2191977.45;67.4;7602652.600000001;67.1;3676811.5999999996;67.45;5030218.65;67.05;2989491.3;67.5;9220432.5;67;13374875;67.55;4336912.649999999;66.95;561375.75;67.6;4248862.8;66.9;169859.1;67.65;287377.2;66.85;536538.1;67.7;320762.60000000003;66.8;1148091.5999999999;67.75;412462
2025-08-18T06:55:12;AKBNK;10;-0.164;67.3;36211222.35;42839057.550000004;67.25;7645047.25;67.3;4458288.5;67.2;3917155.2;67.35;6921088.05;67.15;2191977.45;67.4;7602652.600000001;67.1;3676811.5999999996;67.45;5030218.65;67.05;2989491.3;67.5;9220432.5;67;13374875;67.55;4336912.649999999;66.95;561375.75;67.6;4248862.8;66.9;169859.1;67.65;287377.2;66.85;536538.1;67.7;320762.60000000003;66.8;1148091.5999999999;67.75;412462
2025-08-18T06:55:13;AKBNK;10;-0.164;67.3;36211222.35;42839057.550000004;67.25;7645047.25;67.3;4458288.5;67.2;3917155.2;67.35;6921088.05;67.15;2191977.45;67.4;7602652.600000001;67.1;3676811.5999999996;67.45;5030218.65;67.05;2989491.3;67.5;9220432.5;67;13374875;67.55;4336912.649999999;66.95;561375.75;67.6;4248862.8;66.9;169859.1;67.65;287377.2;66.85;536538.1;67.7;320762.60000000003;66.8;1148091.5999999999;67.75;412462
2025-08-18T06:55:14;AKBNK;10;-0.164;67.3;36211222.35;42839057.550000004;67.25;7645047.25;67.3;4458288.5;67.2;3917155.2;67.35;6921088.05;67.15;2191977.45;67.4;7602652.600000001;67.1;3676811.5999999996;67.45;5030218.65;67.05;2989491.3;67.5;9220432.5;67;13374875;67.55;4336912.649999999;66.95;561375.75;67.6;4248862.8;66.9;169859.1;67.65;287377.2;66.85;536538.1;67.7;320762.60000000003;66.8;1148091.5999999999;67.75;412462
